Datetime,Temperature_Comedor_Sensor,Temperature_Habitacion_Sensor
2012-04-02 02:15:00,20.632,20.2427
2012-04-02 02:30:00,20.5627,20.1407
2012-04-02 02:45:00,20.4947,20.0967
2012-04-02 03:00:00,20.4067,20.0
2012-04-02 03:15:00,20.3433,19.95
2012-04-02 03:30:00,20.2587,19.8667
2012-04-02 03:45:00,20.1833,19.8267
2012-04-02 04:00:00,20.138,19.7433
2012-04-02 04:15:00,20.08,19.71
2012-04-02 04:30:00,20.0267,19.6247
2012-04-02 04:45:00,19.958,19.5467
2012-04-02 05:00:00,19.89,19.524
2012-04-02 05:15:00,19.8393,19.45
2012-04-02 05:30:00,19.7713,19.4
2012-04-02 05:45:00,19.698,19.3107
2012-04-02 06:00:00,19.6467,19.2767
2012-04-02 06:15:00,19.5827,19.2267
2012-04-02 06:30:00,19.5267,19.1547
2012-04-02 06:45:00,19.476,19.1133
2012-04-02 07:00:00,19.4147,19.0667
2012-04-02 07:15:00,19.3933,19.024
2012-04-02 07:30:00,19.3633,18.9967
2012-04-02 07:45:00,19.3633,18.9767
2012-04-02 08:00:00,19.37,18.9867
2012-04-02 08:15:00,19.3967,19.016
2012-04-02 08:30:00,19.4567,19.0833
2012-04-02 08:45:00,19.568,19.1613
2012-04-02 09:00:00,19.5787,19.2327
2012-04-02 09:15:00,19.6567,19.3373
2012-04-02 09:30:00,19.6593,19.374
2012-04-02 09:45:00,19.8713,19.5713
2012-04-02 10:00:00,19.9707,19.7633
2012-04-02 10:15:00,19.996,19.8493
2012-04-02 10:30:00,20.1353,20.028
2012-04-02 10:45:00,20.2933,20.1953
2012-04-02 11:00:00,20.3153,20.2333
2012-04-02 11:15:00,20.412,20.358
2012-04-02 11:30:00,20.6547,20.6693
2012-04-02 11:45:00,20.8867,20.8267
2012-04-02 12:00:00,20.888,20.8187
2012-04-02 12:15:00,20.9,20.816
2012-04-02 12:30:00,20.9253,20.896
2012-04-02 12:45:00,21.0867,20.988
2012-04-02 13:00:00,21.14,21.024
2012-04-02 13:15:00,21.1747,21.024
2012-04-02 13:30:00,21.208,21.064
2012-04-02 13:45:00,21.2147,21.064
2012-04-02 14:00:00,21.256,21.048
2012-04-02 14:15:00,21.2373,20.9813
2012-04-02 14:30:00,21.232,20.9893
2012-04-02 14:45:00,21.2293,20.8573
2012-04-02 15:00:00,21.204,20.7267
2012-04-02 15:15:00,21.128,20.632
2012-04-02 15:30:00,21.18,20.636
2012-04-02 15:45:00,21.14,20.592
2012-04-02 16:00:00,21.0773,20.4247
2012-04-02 16:15:00,21.0413,20.42
2012-04-02 16:30:00,21.016,20.4167
2012-04-02 16:45:00,21.1693,20.684
2012-04-02 17:00:00,21.304,20.868
2012-04-02 17:15:00,21.352,20.916
2012-04-02 17:30:00,21.3547,20.884
2012-04-02 17:45:00,21.348,20.892
2012-04-02 18:00:00,21.304,20.84
2012-04-02 18:15:00,21.268,20.8227
2012-04-02 18:30:00,21.2267,20.768
2012-04-02 18:45:00,21.192,20.7373
2012-04-02 19:00:00,21.144,20.652
2012-04-02 19:15:00,21.072,20.644
2012-04-02 19:30:00,21.0467,20.5853
2012-04-02 19:45:00,20.988,20.536
2012-04-02 20:00:00,20.9227,20.504
2012-04-02 20:15:00,20.8867,20.4433
2012-04-02 20:30:00,20.832,20.4033
2012-04-02 20:45:00,20.7733,20.344
2012-04-02 21:00:00,20.7173,20.25
2012-04-02 21:15:00,20.6707,20.2233
2012-04-02 21:30:00,20.624,20.168
2012-04-02 21:45:00,20.5667,20.0973
2012-04-02 22:00:00,20.5147,20.0633
2012-04-02 22:15:00,20.4767,19.9913
2012-04-02 22:30:00,20.4133,19.9533
2012-04-02 22:45:00,20.3767,19.93
2012-04-02 23:00:00,20.3267,19.8787
2012-04-02 23:15:00,20.2667,19.8333
2012-04-02 23:30:00,20.22,19.8067
2012-04-02 23:45:00,20.1767,19.7433
2012-04-03 00:00:00,20.1073,19.684
2012-04-03 00:15:00,20.0633,19.6167
2012-04-03 00:30:00,19.9987,19.5267
2012-04-03 00:45:00,19.9353,19.4733
2012-04-03 01:00:00,19.8733,19.41
2012-04-03 01:15:00,19.8027,19.3333
2012-04-03 01:30:00,19.7307,19.2767
2012-04-03 01:45:00,19.6627,19.196
2012-04-03 02:00:00,19.5793,19.11
2012-04-03 02:15:00,19.5067,19.0247
2012-04-03 02:30:00,19.4193,18.9313
2012-04-03 02:45:00,19.3467,18.816
2012-04-03 03:00:00,19.2747,18.77
2012-04-03 03:15:00,19.1933,18.68
2012-04-03 03:30:00,19.118,18.5967
2012-04-03 03:45:00,19.05,18.532
2012-04-03 04:00:00,18.9853,18.4733
2012-04-03 04:15:00,18.9273,18.4133
2012-04-03 04:30:00,18.8633,18.338
2012-04-03 04:45:00,18.83,18.2633
2012-04-03 05:00:00,18.7787,18.2467
2012-04-03 05:15:00,18.718,18.2
2012-04-03 05:30:00,18.668,18.15
2012-04-03 05:45:00,18.626,18.11
2012-04-03 06:00:00,18.5807,18.07
2012-04-03 06:15:00,18.544,18.044
2012-04-03 06:30:00,18.51,18.004
2012-04-03 06:45:00,18.496,17.9967
2012-04-03 07:00:00,18.4687,18.0
2012-04-03 07:15:00,18.4653,18.0
2012-04-03 07:30:00,18.5033,18.024
2012-04-03 07:45:00,18.5033,18.036
2012-04-03 08:00:00,18.5273,18.082
2012-04-03 08:15:00,18.5733,18.1347
2012-04-03 08:30:00,18.626,18.24
2012-04-03 08:45:00,18.668,18.3333
2012-04-03 09:00:00,18.7513,18.4167
2012-04-03 09:15:00,18.8467,18.5193
2012-04-03 09:30:00,18.9807,18.734
2012-04-03 09:45:00,19.0887,18.8687
2012-04-03 10:00:00,19.24,19.028
2012-04-03 10:15:00,19.466,19.2513
2012-04-03 10:30:00,19.648,19.4873
2012-04-03 10:45:00,19.894,19.7493
2012-04-03 11:00:00,20.162,20.0847
2012-04-03 11:15:00,20.34,20.3053
2012-04-03 11:30:00,20.6133,20.6067
2012-04-03 11:45:00,20.7787,20.7893
2012-04-03 12:00:00,20.9173,20.912
2012-04-03 12:15:00,21.1187,21.112
2012-04-03 12:30:00,21.3427,21.3547
2012-04-03 12:45:00,21.46,21.472
2012-04-03 13:00:00,21.5573,21.5373
2012-04-03 13:15:00,21.6773,21.6587
2012-04-03 13:30:00,21.804,21.78
2012-04-03 13:45:00,22.0013,21.932
2012-04-03 14:00:00,22.164,22.044
2012-04-03 14:15:00,22.184,22.06
2012-04-03 14:30:00,22.212,22.06
2012-04-03 14:45:00,22.2173,22.0013
2012-04-03 15:00:00,22.2027,21.92
2012-04-03 15:15:00,22.164,21.9
2012-04-03 15:30:00,22.128,21.852
2012-04-03 15:45:00,22.0973,21.7827
2012-04-03 16:00:00,22.0773,21.78
2012-04-03 16:15:00,22.0747,21.8027
2012-04-03 16:30:00,22.104,21.808
2012-04-03 16:45:00,22.088,21.84
2012-04-03 17:00:00,22.0613,21.784
2012-04-03 17:15:00,22.024,21.748
2012-04-03 17:30:00,21.992,21.716
2012-04-03 17:45:00,21.988,21.6013
2012-04-03 18:00:00,21.872,21.532
2012-04-03 18:15:00,21.84,21.46
2012-04-03 18:30:00,21.788,21.44
2012-04-03 18:45:00,21.704,21.34
2012-04-03 19:00:00,21.64,21.2733
2012-04-03 19:15:00,21.564,21.1813
2012-04-03 19:30:00,21.488,21.1093
2012-04-03 19:45:00,21.4147,21.004
2012-04-03 20:00:00,21.312,20.9507
2012-04-03 20:15:00,21.24,20.8667
2012-04-03 20:30:00,21.152,20.76
2012-04-03 20:45:00,21.0573,20.6747
2012-04-03 21:00:00,20.988,20.62
2012-04-03 21:15:00,20.8973,20.5493
2012-04-03 21:30:00,20.844,20.454
2012-04-03 21:45:00,20.7507,20.4067
2012-04-03 22:00:00,20.692,20.3247
2012-04-03 22:15:00,20.632,20.242
2012-04-03 22:30:00,20.56,20.13
2012-04-03 22:45:00,20.4887,20.0947
2012-04-03 23:00:00,20.4233,20.0027
2012-04-03 23:15:00,20.3433,19.9527
2012-04-03 23:30:00,20.2667,19.894
2012-04-03 23:45:00,20.2067,19.81
2012-04-04 00:00:00,20.1333,19.7267
2012-04-04 00:15:00,20.0633,19.6913
2012-04-04 00:30:00,20.006,19.6167
2012-04-04 00:45:00,19.932,19.524
2012-04-04 01:00:00,19.8667,19.45
2012-04-04 01:15:00,19.814,19.41
2012-04-04 01:30:00,19.7413,19.36
2012-04-04 01:45:00,19.69,19.2833
2012-04-04 02:00:00,19.6393,19.26
2012-04-04 02:15:00,19.5753,19.192
2012-04-04 02:30:00,19.5167,19.13
2012-04-04 02:45:00,19.4427,19.0493
2012-04-04 03:00:00,19.3867,18.9733
2012-04-04 03:15:00,19.3333,18.9313
2012-04-04 03:30:00,19.2713,18.8587
2012-04-04 03:45:00,19.2133,18.7827
2012-04-04 04:00:00,19.1413,18.7333
2012-04-04 04:15:00,19.0773,18.676
2012-04-04 04:30:00,19.0193,18.6033
2012-04-04 04:45:00,18.982,18.56
2012-04-04 05:00:00,18.934,18.516
2012-04-04 05:15:00,18.8867,18.474
2012-04-04 05:30:00,18.8467,18.4
2012-04-04 05:45:00,18.8133,18.3833
2012-04-04 06:00:00,18.76,18.336
2012-04-04 06:15:00,18.7133,18.2967
2012-04-04 06:30:00,18.668,18.23
2012-04-04 06:45:00,18.6493,18.23
2012-04-04 07:00:00,18.6307,18.22
2012-04-04 07:15:00,18.6207,18.184
2012-04-04 07:30:00,18.6113,18.1407
2012-04-04 07:45:00,18.616,18.162
2012-04-04 08:00:00,18.6207,18.216
2012-04-04 08:15:00,18.6407,18.2533
2012-04-04 08:30:00,18.662,18.29
2012-04-04 08:45:00,18.7113,18.372
2012-04-04 09:00:00,18.748,18.42
2012-04-04 09:15:00,18.81,18.4967
2012-04-04 09:30:00,18.86,18.532
2012-04-04 09:45:00,18.9067,18.5567
2012-04-04 10:00:00,18.9347,18.5867
2012-04-04 10:15:00,18.974,18.61
2012-04-04 10:30:00,18.9993,18.716
2012-04-04 10:45:00,19.0367,18.8067
2012-04-04 11:00:00,19.132,18.904
2012-04-04 11:15:00,19.256,19.032
2012-04-04 11:30:00,19.4167,19.2513
2012-04-04 11:45:00,19.598,19.4553
2012-04-04 12:00:00,19.8307,19.7213
2012-04-04 12:15:00,20.0547,19.9313
2012-04-04 12:30:00,20.2293,20.1427
2012-04-04 12:45:00,20.446,20.3407
2012-04-04 13:00:00,20.6387,20.576
2012-04-04 13:15:00,20.744,20.692
2012-04-04 13:30:00,20.8587,20.764
2012-04-04 13:45:00,21.024,20.928
2012-04-04 14:00:00,21.1813,21.052
2012-04-04 14:15:00,21.2813,21.1373
2012-04-04 14:30:00,21.3773,21.184
2012-04-04 14:45:00,21.448,21.216
2012-04-04 15:00:00,21.46,21.18
2012-04-04 15:15:00,21.448,21.108
2012-04-04 15:30:00,21.4147,21.02
2012-04-04 15:45:00,21.3693,20.9707
2012-04-04 16:00:00,21.3,20.908
2012-04-04 16:15:00,21.228,20.8267
2012-04-04 16:30:00,21.144,20.7533
2012-04-04 16:45:00,21.0653,20.688
2012-04-04 17:00:00,20.988,20.616
2012-04-04 17:15:00,20.9013,20.5387
2012-04-04 17:30:00,20.832,20.45
2012-04-04 17:45:00,20.7387,20.3747
2012-04-04 18:00:00,20.664,20.29
2012-04-04 18:15:00,20.568,20.174
2012-04-04 18:30:00,20.4847,20.1053
2012-04-04 18:45:00,20.4033,20.0053
2012-04-04 19:00:00,20.2933,19.9367
2012-04-04 19:15:00,20.21,19.8453
2012-04-04 19:30:00,20.1367,19.7567
2012-04-04 19:45:00,20.0567,19.694
2012-04-04 20:00:00,19.9807,19.5933
2012-04-04 20:15:00,19.89,19.5493
2012-04-04 20:30:00,19.8313,19.458
2012-04-04 20:45:00,19.752,19.39
2012-04-04 21:00:00,19.6787,19.344
2012-04-04 21:15:00,19.606,19.2633
2012-04-04 21:30:00,19.5467,19.2227
2012-04-04 21:45:00,19.4787,19.144
2012-04-04 22:00:00,19.4073,19.0733
2012-04-04 22:15:00,19.3467,19.0
2012-04-04 22:30:00,19.294,18.9667
2012-04-04 22:45:00,19.2233,18.914
2012-04-04 23:00:00,19.166,18.8293
2012-04-04 23:15:00,19.0993,18.8053
2012-04-04 23:30:00,19.06,18.7533
2012-04-04 23:45:00,19.006,18.6673
2012-04-05 00:00:00,18.966,18.652
2012-04-05 00:15:00,18.91,18.6
2012-04-05 00:30:00,18.8633,18.524
2012-04-05 00:45:00,18.8233,18.492
2012-04-05 01:00:00,18.7927,18.4667
2012-04-05 01:15:00,18.7327,18.4233
2012-04-05 01:30:00,18.6807,18.372
2012-04-05 01:45:00,18.6513,18.3207
2012-04-05 02:00:00,18.6113,18.2767
2012-04-05 02:15:00,18.5733,18.24
2012-04-05 02:30:00,18.538,18.196
2012-04-05 02:45:00,18.5133,18.1333
2012-04-05 03:00:00,18.4687,18.0967
2012-04-05 03:15:00,18.4273,18.08
2012-04-05 03:30:00,18.38,18.032
2012-04-05 03:45:00,18.3333,17.9767
2012-04-05 04:00:00,18.302,17.9367
2012-04-05 04:15:00,18.2467,17.91
2012-04-05 04:30:00,18.2,17.856
2012-04-05 04:45:00,18.17,17.8213
2012-04-05 05:00:00,18.1267,17.78
2012-04-05 05:15:00,18.0767,17.7093
2012-04-05 05:30:00,18.0373,17.66
2012-04-05 05:45:00,17.9833,17.62
2012-04-05 06:00:00,17.942,17.5733
2012-04-05 06:15:00,17.904,17.5667
2012-04-05 06:30:00,17.8667,17.516
2012-04-05 06:45:00,17.8433,17.484
2012-04-05 07:00:00,17.8167,17.47
2012-04-05 07:15:00,17.782,17.4333
2012-04-05 07:30:00,17.772,17.4133
2012-04-05 07:45:00,17.772,17.4233
2012-04-05 08:00:00,17.806,17.4567
2012-04-05 08:15:00,17.8533,17.5153
2012-04-05 08:30:00,17.922,17.6787
2012-04-05 08:45:00,18.0607,17.8073
2012-04-05 09:00:00,18.218,18.0073
2012-04-05 09:15:00,18.4067,18.216
2012-04-05 09:30:00,18.614,18.424
2012-04-05 09:45:00,18.812,18.6787
2012-04-05 10:00:00,19.0213,18.8887
2012-04-05 10:15:00,19.1687,19.06
2012-04-05 10:30:00,19.3413,19.2273
2012-04-05 10:45:00,19.5873,19.4933
2012-04-05 11:00:00,19.8653,19.816
2012-04-05 11:15:00,20.1107,20.0947
2012-04-05 11:30:00,20.3307,20.3447
2012-04-05 11:45:00,20.5453,20.584
2012-04-05 12:00:00,20.7187,20.7747
2012-04-05 12:15:00,20.912,21.0107
2012-04-05 12:30:00,21.076,21.156
2012-04-05 12:45:00,21.2973,21.34
2012-04-05 13:00:00,21.492,21.504
2012-04-05 13:15:00,21.5693,21.5693
2012-04-05 13:30:00,21.636,21.584
2012-04-05 13:45:00,21.7187,21.632
2012-04-05 14:00:00,21.768,21.596
2012-04-05 14:15:00,21.792,21.612
2012-04-05 14:30:00,21.8493,21.64
2012-04-05 14:45:00,21.8907,21.676
2012-04-05 15:00:00,21.976,21.692
2012-04-05 15:15:00,22.0373,21.7293
2012-04-05 15:30:00,22.0813,21.716
2012-04-05 15:45:00,22.128,21.7107
2012-04-05 16:00:00,22.128,21.7133
2012-04-05 16:15:00,22.124,21.692
2012-04-05 16:30:00,22.1093,21.62
2012-04-05 16:45:00,22.064,21.5653
2012-04-05 17:00:00,22.032,21.508
2012-04-05 17:15:00,21.98,21.456
2012-04-05 17:30:00,21.9373,21.3933
2012-04-05 17:45:00,21.8747,21.2907
2012-04-05 18:00:00,21.816,21.192
2012-04-05 18:15:00,21.728,21.1187
2012-04-05 18:30:00,21.6053,20.9947
2012-04-05 18:45:00,21.5267,20.912
2012-04-05 19:00:00,21.408,20.8147
2012-04-05 19:15:00,21.2933,20.7133
2012-04-05 19:30:00,21.184,20.5853
2012-04-05 19:45:00,21.0787,20.5007
2012-04-05 20:00:00,20.976,20.3853
2012-04-05 20:15:00,20.8853,20.3087
2012-04-05 20:30:00,20.7747,20.212
2012-04-05 20:45:00,20.688,20.1173
2012-04-05 21:00:00,20.5853,20.0513
2012-04-05 21:15:00,20.47,19.938
2012-04-05 21:30:00,20.3067,19.7767
2012-04-05 21:45:00,20.168,19.6473
2012-04-05 22:00:00,20.03,19.49
2012-04-05 22:15:00,19.8867,19.3593
2012-04-05 22:30:00,19.7693,19.25
2012-04-05 22:45:00,19.6487,19.1407
2012-04-05 23:00:00,19.534,19.0353
2012-04-05 23:15:00,19.406,18.89
2012-04-05 23:30:00,19.3107,18.824
2012-04-05 23:45:00,19.1967,18.75
2012-04-06 00:00:00,19.0887,18.68
2012-04-06 00:15:00,18.988,18.6
2012-04-06 00:30:00,18.9073,18.4907
2012-04-06 00:45:00,18.82,18.43
2012-04-06 01:00:00,18.72,18.352
2012-04-06 01:15:00,18.634,18.2533
2012-04-06 01:30:00,18.554,18.1693
2012-04-06 01:45:00,18.486,18.1033
2012-04-06 02:00:00,18.3907,18.0247
2012-04-06 02:15:00,18.3127,17.9367
2012-04-06 02:30:00,18.21,17.828
2012-04-06 02:45:00,18.13,17.7793
2012-04-06 03:00:00,18.0353,17.6907
2012-04-06 03:15:00,17.956,17.6
2012-04-06 03:30:00,17.8567,17.516
2012-04-06 03:45:00,17.7927,17.4533
2012-04-06 04:00:00,17.7053,17.3633
2012-04-06 04:15:00,17.6,17.27
2012-04-06 04:30:00,17.5273,17.162
2012-04-06 04:45:00,17.4493,17.038
2012-04-06 05:00:00,17.3813,16.97
2012-04-06 05:15:00,17.3167,16.8793
2012-04-06 05:30:00,17.2393,16.782
2012-04-06 05:45:00,17.1533,16.7087
2012-04-06 06:00:00,17.0647,16.6447
2012-04-06 06:15:00,17.0067,16.5667
2012-04-06 06:30:00,16.9593,16.512
2012-04-06 06:45:00,16.924,16.4733
2012-04-06 07:00:00,16.874,16.3967
2012-04-06 07:15:00,16.84,16.3833
2012-04-06 07:30:00,16.7893,16.328
2012-04-06 07:45:00,16.7107,16.26
2012-04-06 08:00:00,16.6467,16.2433
2012-04-06 08:15:00,16.5767,16.1627
2012-04-06 08:30:00,16.5067,16.1267
2012-04-06 08:45:00,16.4547,16.1
2012-04-06 09:00:00,16.4367,16.0273
2012-04-06 09:15:00,16.3753,16.016
2012-04-06 09:30:00,16.354,16.028
2012-04-06 09:45:00,16.446,16.1667
2012-04-06 10:00:00,16.5233,16.2973
2012-04-06 10:15:00,16.55,16.3207
2012-04-06 10:30:00,16.5533,16.3033
2012-04-06 10:45:00,16.648,16.448
2012-04-06 11:00:00,16.8367,16.674
2012-04-06 11:15:00,17.0127,16.918
2012-04-06 11:30:00,17.224,17.1707
2012-04-06 11:45:00,17.4173,17.38
2012-04-06 12:00:00,17.6373,17.634
2012-04-06 12:15:00,17.8547,17.8813
2012-04-06 12:30:00,18.0793,18.1073
2012-04-06 12:45:00,18.282,18.338
2012-04-06 13:00:00,18.5073,18.536
2012-04-06 13:15:00,18.7173,18.7487
2012-04-06 13:30:00,18.934,18.9327
2012-04-06 13:45:00,19.118,19.0947
2012-04-06 14:00:00,19.324,19.2633
2012-04-06 14:15:00,19.5167,19.3653
2012-04-06 14:30:00,19.6867,19.4827
2012-04-06 14:45:00,19.8447,19.5667
2012-04-06 15:00:00,19.9973,19.65
2012-04-06 15:15:00,20.1287,19.7267
2012-04-06 15:30:00,20.2307,19.7733
2012-04-06 15:45:00,20.3187,19.8033
2012-04-06 16:00:00,20.38,19.8267
2012-04-06 16:15:00,20.4033,19.84
2012-04-06 16:30:00,20.41,19.84
2012-04-06 16:45:00,20.3967,19.8467
2012-04-06 17:00:00,20.36,19.81
2012-04-06 17:15:00,20.316,19.7667
2012-04-06 17:30:00,20.2667,19.7333
2012-04-06 17:45:00,20.2133,19.696
2012-04-06 18:00:00,20.1413,19.62
2012-04-06 18:15:00,20.0667,19.56
2012-04-06 18:30:00,20.006,19.4767
2012-04-06 18:45:00,19.9173,19.3773
2012-04-06 19:00:00,19.8527,19.348
2012-04-06 19:15:00,19.7653,19.27
2012-04-06 19:30:00,19.684,19.1487
2012-04-06 19:45:00,19.598,19.0507
2012-04-06 20:00:00,19.5,18.984
2012-04-06 20:15:00,19.4193,18.904
2012-04-06 20:30:00,19.3333,18.8153
2012-04-06 20:45:00,19.2493,18.702
2012-04-06 21:00:00,19.1473,18.6033
2012-04-06 21:15:00,19.04,18.5347
2012-04-06 21:30:00,18.94,18.43
2012-04-06 21:45:00,18.85,18.34
2012-04-06 22:00:00,18.7487,18.25
2012-04-06 22:15:00,18.6527,18.138
2012-04-06 22:30:00,18.55,18.032
2012-04-06 22:45:00,18.4487,17.876
2012-04-06 23:00:00,18.336,17.7667
2012-04-06 23:15:00,18.224,17.6673
2012-04-06 23:30:00,18.1153,17.58
2012-04-06 23:45:00,17.9967,17.4707
2012-04-07 00:00:00,17.8827,17.3773
2012-04-07 00:15:00,17.7913,17.26
2012-04-07 00:30:00,17.67,17.1313
2012-04-07 00:45:00,17.566,17.0287
2012-04-07 01:00:00,17.4593,16.918
2012-04-07 01:15:00,17.36,16.7953
2012-04-07 01:30:00,17.25,16.686
2012-04-07 01:45:00,17.13,16.5793
2012-04-07 02:00:00,17.0247,16.454
2012-04-07 02:15:00,16.9307,16.326
2012-04-07 02:30:00,16.8333,16.2367
2012-04-07 02:45:00,16.7367,16.1433
2012-04-07 03:00:00,16.6353,16.0687
2012-04-07 03:15:00,16.5167,15.9633
2012-04-07 03:30:00,16.424,15.868
2012-04-07 03:45:00,16.3047,15.748
2012-04-07 04:00:00,16.2127,15.6767
2012-04-07 04:15:00,16.1293,15.5827
2012-04-07 04:30:00,16.0387,15.4933
2012-04-07 04:45:00,15.934,15.4027
2012-04-07 05:00:00,15.85,15.3253
2012-04-07 05:15:00,15.7493,15.2433
2012-04-07 05:30:00,15.672,15.152
2012-04-07 05:45:00,15.5967,15.0867
2012-04-07 06:00:00,15.5007,15.002
2012-04-07 06:15:00,15.4287,14.9533
2012-04-07 06:30:00,15.378,14.912
2012-04-07 06:45:00,15.3367,14.9
2012-04-07 07:00:00,15.3167,14.852
2012-04-07 07:15:00,15.314,14.8407
2012-04-07 07:30:00,15.3433,14.884
2012-04-07 07:45:00,15.3973,14.9433
2012-04-07 08:00:00,15.47,15.03
2012-04-07 08:15:00,15.5747,15.1773
2012-04-07 08:30:00,15.7053,15.3193
2012-04-07 08:45:00,15.8513,15.508
2012-04-07 09:00:00,15.9827,15.6467
2012-04-07 09:15:00,16.1527,15.822
2012-04-07 09:30:00,16.2613,15.95
2012-04-07 09:45:00,16.364,16.054
2012-04-07 10:00:00,16.4873,16.1993
2012-04-07 10:15:00,16.642,16.364
2012-04-07 10:30:00,16.7947,16.5433
2012-04-07 10:45:00,16.994,16.796
2012-04-07 11:00:00,17.1853,16.97
2012-04-07 11:15:00,17.31,17.0933
2012-04-07 11:30:00,17.444,17.2347
2012-04-07 11:45:00,17.5413,17.3367
2012-04-07 12:00:00,17.7693,17.6013
2012-04-07 12:15:00,17.982,17.812
2012-04-07 12:30:00,18.18,18.0213
2012-04-07 12:45:00,18.3353,18.188
2012-04-07 13:00:00,18.5547,18.3727
2012-04-07 13:15:00,18.69,18.5213
2012-04-07 13:30:00,18.86,18.6567
2012-04-07 13:45:00,19.0547,18.842
2012-04-07 14:00:00,19.2253,18.9547
2012-04-07 14:15:00,19.432,19.1607
2012-04-07 14:30:00,19.6227,19.3193
2012-04-07 14:45:00,19.788,19.45
2012-04-07 15:00:00,19.9613,19.5627
2012-04-07 15:15:00,20.1073,19.6727
2012-04-07 15:30:00,20.242,19.7667
2012-04-07 15:45:00,20.3227,19.7933
2012-04-07 16:00:00,20.4133,19.858
2012-04-07 16:15:00,20.458,19.902
2012-04-07 16:30:00,20.4807,19.886
2012-04-07 16:45:00,20.4767,19.874
2012-04-07 17:00:00,20.4433,19.8433
2012-04-07 17:15:00,20.3933,19.7933
2012-04-07 17:30:00,20.3533,19.7667
2012-04-07 17:45:00,20.2787,19.7033
2012-04-07 18:00:00,20.23,19.664
2012-04-07 18:15:00,20.1593,19.61
2012-04-07 18:30:00,20.0987,19.5187
2012-04-07 18:45:00,20.0267,19.4567
2012-04-07 19:00:00,19.9433,19.4
2012-04-07 19:15:00,19.8633,19.2933
2012-04-07 19:30:00,19.7867,19.25
2012-04-07 19:45:00,19.7007,19.1487
2012-04-07 20:00:00,19.61,19.0633
2012-04-07 20:15:00,19.54,19.0027
2012-04-07 20:30:00,19.4447,18.9287
2012-04-07 20:45:00,19.3733,18.836
2012-04-07 21:00:00,19.29,18.7733
2012-04-07 21:15:00,19.2167,18.72
2012-04-07 21:30:00,19.122,18.62
2012-04-07 21:45:00,19.0227,18.56
2012-04-07 22:00:00,18.958,18.482
2012-04-07 22:15:00,18.89,18.3853
2012-04-07 22:30:00,18.8027,18.25
2012-04-07 22:45:00,18.7227,18.188
2012-04-07 23:00:00,18.634,18.0967
2012-04-07 23:15:00,18.548,18.024
2012-04-07 23:30:00,18.4673,17.9333
2012-04-07 23:45:00,18.36,17.8287
2012-04-08 00:00:00,18.274,17.7187
2012-04-08 00:15:00,18.1667,17.6367
2012-04-08 00:30:00,18.0833,17.556
2012-04-08 00:45:00,17.9867,17.4667
2012-04-08 01:00:00,17.8933,17.4067
2012-04-08 01:15:00,17.8027,17.308
2012-04-08 01:30:00,17.722,17.236
2012-04-08 01:45:00,17.6393,17.1333
2012-04-08 02:00:00,17.5467,17.0653
2012-04-08 02:15:00,17.474,16.9533
2012-04-08 02:30:00,17.3727,16.8787
2012-04-08 02:45:00,17.3167,16.7867
2012-04-08 03:00:00,17.206,16.7053
2012-04-08 03:15:00,17.1013,16.61
2012-04-08 03:30:00,17.0107,16.52
2012-04-08 03:45:00,16.924,16.4233
2012-04-08 04:00:00,16.8567,16.3153
2012-04-08 04:15:00,16.756,16.2
2012-04-08 04:30:00,16.6593,16.1367
2012-04-08 04:45:00,16.5413,16.0613
2012-04-08 05:00:00,16.446,15.9353
2012-04-08 05:15:00,16.3473,15.824
2012-04-08 05:30:00,16.254,15.7667
2012-04-08 05:45:00,16.1533,15.682
2012-04-08 06:00:00,16.0533,15.582
2012-04-08 06:15:00,15.9727,15.496
2012-04-08 06:30:00,15.8967,15.4267
2012-04-08 06:45:00,15.8433,15.332
2012-04-08 07:00:00,15.8167,15.324
2012-04-08 07:15:00,15.8033,15.32
2012-04-08 07:30:00,15.8267,15.3333
2012-04-08 07:45:00,15.87,15.4
2012-04-08 08:00:00,15.9593,15.4887
2012-04-08 08:15:00,16.0673,15.6447
2012-04-08 08:30:00,16.2107,15.8047
2012-04-08 08:45:00,16.368,15.9987
2012-04-08 09:00:00,16.5987,16.248
2012-04-08 09:15:00,16.8373,16.5073
2012-04-08 09:30:00,17.0607,16.7867
2012-04-08 09:45:00,17.3047,17.0807
2012-04-08 10:00:00,17.5513,17.3347
2012-04-08 10:15:00,17.8233,17.586
2012-04-08 10:30:00,18.1267,17.8793
2012-04-08 10:45:00,18.4453,18.1987
2012-04-08 11:00:00,18.7287,18.5267
2012-04-08 11:15:00,19.016,18.818
2012-04-08 11:30:00,19.3307,19.156
2012-04-08 11:45:00,19.634,19.4693
2012-04-08 12:00:00,19.9153,19.762
2012-04-08 12:15:00,20.196,20.0327
2012-04-08 12:30:00,20.4893,20.3693
2012-04-08 12:45:00,20.76,20.6653
2012-04-08 13:00:00,21.0093,20.9493
2012-04-08 13:15:00,21.28,21.188
2012-04-08 13:30:00,21.5067,21.3947
2012-04-08 13:45:00,21.7333,21.568
2012-04-08 14:00:00,21.9293,21.7027
2012-04-08 14:15:00,22.1107,21.864
2012-04-08 14:30:00,22.292,21.9613
2012-04-08 14:45:00,22.468,22.1
2012-04-08 15:00:00,22.6347,22.204
2012-04-08 15:15:00,22.7813,22.2813
2012-04-08 15:30:00,22.892,22.316
